Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Bosnia and Herzegovina,BIH,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.433101713657379,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,-0.282049731097971,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,0.449283599853516,..,..,..,..,..,..,..,..,..
Botswana,BWA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,0.748747608512585,..,..,..,..,..,..,..,..,..
Brazil,BRA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.241639241576195,0.243728339672089,0.239731892943382,0.234902396798134,0.228717714548111,0.22824689745903,0.225314542651176,0.22610142827034,0.227382451295853,..,0.217732027173042,0.213234692811966,..,0.21055044233799,..,..,0.220594346523285,..
Brazil,BRA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.0716072289530008,0.09649600894114,0.0990102502121157,0.114790997912521,0.118799442697493,0.141883684753428,0.120837726673992,0.14181618668501,0.186721342005106,..,0.160633733936965,0.155749131525195,..,0.172996539058308,..,..,0.223331040943979,..
Bulgaria,BGR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.320688724517822,0.189145252108574,0.196876704692841,0.209330871701241,0.212815701961517,0.224423512816429,0.218394964933395,0.217137932777405,0.212234005331993,0.2134999781847,0.206040784716606,0.195427045226097
Bulgaria,BGR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,-0.042312861609841,-0.136218078620299,-0.0119224954004432,0.0262267804667227,0.00854537847267478,0.0136146721476695,-0.00518660857518272,-0.00350745075044612,-0.0181150896048294,0.148838243580116,0.0678998227784522,0.11020438937755
Burkina Faso,BFA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,0.797974824905396,..,..,..,..,..,0.677261233329773,..,..,..,..,0.556677639484406,..,..,..,..
Burkina Faso,BFA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.389767036135945,..,..,..,..,..,..,..,..,..,..,0.190260786258692,..,..,..,..
Cabo Verde,CPV,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,-0.383602281511563,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.3675916492939,..,..,..,..,..,..,0.358626186847687,..,..,..,..
Cameroon,CMR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.497451190536321,..,..,0.584206566867765,..,..,..,..,..,..,..,..
Canada,CAN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,0.22140275816017,..,..,..,..,..,..,..,..
Central African Republic,CAF,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,0.347917887330366,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,0.605215311050415,..,..,..,..,..,..,..,0.524939119815826,..,..,..,..,..,..,..
Chad,TCD,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.102376226457353,..,..,..,..,..,..,..,0.293490405979662,..,..,..,..,..,..,..
Chile,CHL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.187970101833344,..,..,0.127437829971313,..,..,0.117515303194523,..,..,0.0909515619277954,..,0.118197552859783,..,0.13427247107029,..,..,..,0.184328377246857,..
Chile,CHL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.106968432468271,..,..,0.149892214362116,..,..,0.157756581947701,..,..,0.250626597387779,..,0.145302642289032,..,0.118742928042177,..,..,..,..,..
China,CHN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
China,CHN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.284780415681298,..,..,..,..,..,..,..,..,..,..,-0.0362698129557891,..,..,..,..,..
Colombia,COL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.182475373148918,0.175861865282059,0.17059887945652,0.157637938857079,0.146464809775352,0.145016625523567,0.1348507553339,..,0.123144432902336,..,..,0.110254846513271,..
Colombia,COL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.526900535260054,0.417970288463854,0.395645962901304,0.367843894019886,0.409691876039405,0.582210006479793,0.526057784421125,0.540709445959753,0.544941882775852,0.64932378472763,..,..,..,0.623821913515218,..,..,0.663764282112195,..
Comoros,COM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.819509148597717,..,..,..,..,..,..,..,..,0.708243310451508,..,..,..,..,..
Comoros,COM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.504277408123016,..,..,..,..,..,..,0.482625395059586,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,-0.143360815745186,..,..,..,..,..,..
"Congo, Rep.",COG,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.279554307460785,0.286013573408127,0.28592586517334,0.279388964176178,0.276657074689865,0.289928108453751,0.274918228387833,0.258337050676346,0.257181584835052,0.28482785820961,0.23968480527401,..,0.223827049136162,..,..,0.273992240428925,..,0.261234700679779,..
Costa Rica,CRI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.246715167263881,0.25523611711795,0.311618382813673,0.260708164363008,0.259087410344841,0.328498823142216,0.276804905402541,0.275772674450367,0.318840941952104,0.334559824059819,0.515463807514197,..,0.585280413427192,..,..,0.693129724717764,..,0.739597209841062,..
Croatia,HRV,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,0.210360959172249,0.225064247846603,0.235695958137512,0.232627391815186,0.240417122840881,0.235803753137589,0.235884606838226,0.241403698921204,0.227911427617073
Croatia,HRV,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,0.13942811503591,0.131906263467213,0.126525815604898,0.079696330118697,0.150006937096852,0.0630231112856232,0.0612927114432613,0.0465133116333181,0.0411683858349015
Cyprus,CYP,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.241613194346428,0.239507049322128,0.263292461633682,0.22822467982769,0.237951651215553,0.229777932167053,0.236259981989861,0.229170098900795,0.242594599723816,0.236681178212166,0.229398667812347,0.243750408291817,0.242185071110725,0.237451389431953
Cyprus,CYP,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.335102000135124,0.322113953788864,0.297704186128781,0.28235188955773,0.321741420344513,0.311862830819549,0.34750900772869,0.40089133440624,0.381508140847147,0.482891347183888,0.423291122241752,0.246838788101848,0.247617747445996,0.223583265890859
Czech Republic,CZE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.343678265810013,0.341512948274612,0.331102013587952,0.215590536594391,0.215886071324348,0.221162557601929,0.220646485686302,0.221036568284035,0.212664529681206,0.220591023564339,0.227733537554741,0.228701084852219,0.227503195405006,0.234422400593758
Czech Republic,CZE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.0659398198078074,0.0475769634302503,0.0684153038656357,0.0312209043843861,0.0141577529116581,0.0514108905926769,0.0572984011173168,0.00164890308932186,0.0343331342302824,-0.0148082334872769,-0.00537144372979204,0.0115928317103799,0.0190596354274293,0.0356997536423558
Denmark,DNK,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.379668474197388,0.368167102336884,0.375291675329208
Denmark,DNK,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0620799678660394,0.00894029854182032,-0.00752829216902673
Djibouti,DJI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominican Republic,DOM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,0.273649305105209,0.227543532848358,0.216774865984917,0.26902636885643,0.279839783906937,0.311096221208572,0.272900134325027,0.280667781829834,0.301854729652405,0.301714181900024,0.299642235040665,0.281752645969391,..,..,..,..,..
Dominican Republic,DOM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.0658457662645928,-0.0548107979778645,-0.0315170585118008,-0.105828775079565,-0.16432643072985,-0.0560360516096712,-0.0885702981340288,-0.0944783188771964,-0.0497023111476723,0.00633247119331815,-0.0907625411560845,-0.082082513807067,-0.054610739359972,-0.0123759442033661,..,..,..,..,..
Ecuador,ECU,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.227118626236916,..,..,0.324184089899063,0.330407381057739,0.299978643655777,0.309407711029053,0.188012078404427,0.195395022630692,0.200256377458572,0.224368959665298,0.225114911794662,0.217793270945549,..,0.210343182086945,..,..,0.223469436168671,..
Ecuador,ECU,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.176276578193473,..,..,0.253998229753585,0.337928704209319,0.368341071845852,0.347436924435087,0.487121969997074,0.485793549183092,0.546601190840966,0.485912623138704,..,0.626448036032423,..,0.479539961456303,..,..,0.497975253967436,..
"Egypt, Arab Rep.",EGY,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.643739819526672,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,-0.101221774248204,..,..,..,..,..,..,-0.139292023574942,..,..,..,..,..,..
El Salvador,SLV,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.297570198774338,0.280987858772278,0.270356476306915,0.263600081205368,0.260802537202835,0.285115242004395,0.267031937837601,0.284822314977646,0.253998637199402,0.270492315292358,..,..,0.274666428565979,..,0.262969493865967,..,..,..,..
El Salvador,SLV,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.417606191071445,0.363538692004556,0.282756691257243,0.344630685285725,0.38276025897376,0.341173701076166,0.23662562430568,0.435440245399542,0.436504778829968,0.50925809598634,..,..,0.447708000819542,..,0.552796804401903,..,..,..,..
Estonia,EST,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.327364563941956,0.296115010976791,0.302012920379639,0.278950780630112,0.219007179141045,0.240684285759926,0.25906053185463,0.253549069166183,0.254004061222076,0.24828839302063,0.245832115411758,0.250449419021606,0.245036736130714,0.237695693969727,0.239141345024109
Estonia,EST,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.111913372550274,0.173107431142369,0.10074242461251,0.0620200398150943,7.04778381785953E-05,0.059204554925858,0.144006215339075,0.0929219413171449,0.00613433002893515,0.0224208427037269,0.0880961010291703,0.0905771625401224,0.117836991242592,0.124148172759098,0.137910254233402
Eswatini,SWZ,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.531336349478749,..,..,..,..,..,..,..,0.0967252127714593,..,..,..,..,..
Finland,FIN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,0.302347302436829,..,..,..,0.314136624336243,0.325018852949142,0.330648332834244,0.333956629037857,0.334519535303116,0.3177450299263,0.311798542737961
Finland,FIN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,-0.00982652261877204,..,..,..,0.000764492655966453,-0.0209422524797419,-0.0049525648769676,-0.0181119201105282,0.0126274814187306,-0.0141877411130541,-0.0628226360388717
France,FRA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.389251738786697,0.391842037439346,0.389232397079468,0.368677794933319,0.331391632556915,0.317789703607559,0.348564594984055,0.344713360071182,0.324633151292801,0.362512737512589,0.376071125268936,0.382511556148529,0.39269545674324,0.352626860141754,0.349256724119186
France,FRA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.0635662468266773,0.0410232799684502,0.0396425407878029,0.0722614218308315,-0.0117437092246304,-0.00976148806822807,-0.16050857659204,-0.154018750912185,-0.108056351847687,-0.110910734518217,-0.125258384352107,-0.109689123088011,-0.129082336798237,-0.145641774957148,-0.149932807613244
Gabon,GAB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.249466740913918,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,0.0328655133357236,..,..,..,..,0.0887407699497806,..,..,..
Georgia,GEO,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,-0.0602732799015073,0.0766752480744355,..,0.0851166364111353,0.0623013802590462,0.0662940860912005,..,..,..,..,..
Germany,DEU,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,0.246076730587381,..,..,..,..,..
Ghana,GHA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.501617074012756,..,..,..,..,..,..,0.453607529401779,..,..,..,..,..,..
Ghana,GHA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,0.0483052135854323,..,..,..,..,..,..,0.383796240771768,..,..,..,..,..,..
Greece,GRC,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.33184677362442,0.308093637228012,0.32126584649086,0.337336897850037,0.32758155465126,0.347080409526825,0.350414246320724,0.331893712282181,0.333823353052139,0.331598728895187,0.327802926301956,0.321319222450256
Greece,GRC,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,0.210745971217206,0.132789977297815,0.143424531396891,0.0892324124649437,0.0672614350451815,0.148256703505622,0.113962515961221,0.113076513802114,0.123798422058598,0.163676184509657,0.178017929308554,0.139827509462285
Guatemala,GTM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.211753994226456,..,0.183432921767235,0.223857954144478,0.19792041182518,..,0.229310214519501,..,..,..,..,0.223672807216644,..,..,..,..,..,0.273307472467422,..
Guatemala,GTM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.421806821820835,..,0.342797028728804,0.426753743717858,0.417343644335791,..,0.334300052226148,..,..,..,..,0.406033890093386,..,..,..,..,..,0.610665962286248,..
Guinea,GIN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea,GIN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guinea-Bissau,GNB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.46685591340065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.488162117795433,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.272558718919754,0.264457941055298,0.272592157125473,0.284701973199844,0.274783313274384,0.284660756587982,0.264804720878601,0.223943829536438,0.232468172907829,0.258345454931259,0.224805280566216,..,..
Honduras,HND,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.292330254184619,0.300931488267254,0.336560192499618,0.239884681755495,0.352916824539462,0.289882863387428,0.300063428855669,0.31506510507058,0.35378095774868,0.438650663521168,0.516888870106619,0.479479113364423,0.35350792479889,0.463298461673255,0.481923337171968,0.299928836007844,..,..
Hungary,HUN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.338014423847198,0.3422931432724,0.243137747049332,0.260991036891937,0.276715934276581,0.273412793874741,0.283164918422699,0.279493808746338,0.292890936136246,0.290977567434311,0.298564225435257,0.288228213787079,0.293958336114883
Hungary,HUN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,0.289063742904854,..,0.0962550424012982,0.127352285112958,0.0718527121304564,0.0492468736032117,-0.0233006073162901,0.0303159371166195,-0.0658025645989818,-0.077912533308248,-0.13393300906364,-0.0732088226185188,-0.0880391869348436,-0.0544506859307656,-0.093032861214404
Iceland,ISL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.358271300792694,0.357334434986115,0.348412185907364,0.360837072134018,0.300516903400421,0.363174200057983,0.378308713436127,0.366517305374146,0.354223430156708,0.346899926662445,..,..,..,..,..
Iceland,ISL,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,-0.084477560726657,-0.112972708548261,-0.132050416266733,-0.104500440301097,-0.0754438006218101,-0.123294060821523,-0.025244517699728,-0.0296419458726934,-0.11362549711575,-0.0815464929294086,..,..,..,..,..
India,IND,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,0.572646737098694,..,..,..,..,..,..,..
India,IND,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,-0.102870224993747,..,..,..,..,..,..,..
Indonesia,IDN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.357312351465225
Indonesia,IDN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.249422934691918
Ireland,IRL,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,0.325457066297531,0.315418362617493,0.335872024297714,0.358855843544006,0.325418174266815,0.321053713560104,0.328783631324768,0.331229120492935,0.31538051366806,0.327173918485641,0.324037998914719,0.30687341094017,0.311970084905624,0.315421432256699,..
